"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1206 0.092676846464265 2 23 "GO:0071364" "cellular response to epidermal growth factor stimulus" 0.34847098031266
-672 0.516910463658758 2 11 "GO:0071372;GO:0032354;GO:0071371" "response to follicle-stimulating hormone" 0.786877898356272
810 0.0322593974255602 3 83 "GO:0071375" "cellular response to peptide hormone stimulus" 0.194476094409935
-269 0.835772966891775 4 7 "GO:0071377" "cellular response to glucagon stimulus" 0.947463356181295
-562 0.348256204573024 5 33 "GO:0071383" "cellular response to steroid hormone stimulus" 0.668363349556271
-901 0.165559743403277 7 28 "GO:0071385;GO:0071384;GO:0071549;GO:0071548" "cellular response to glucocorticoid stimulus" 0.468986683201729
-1021 0.50649654782252 2 5 "GO:0071391" "cellular response to estrogen stimulus" 0.780114654074276
1102 0.432174473161396 4 6 "GO:0071392" "cellular response to estradiol stimulus" 0.72966067141696
1848 0.0625343083539143 2 12 "GO:0071394" "cellular response to testosterone stimulus" 0.279821162312804
-192 0.467783390389094 3 171 "GO:0071396" "cellular response to lipid" 0.757982345537884
-529 0.369601061342594 2 34 "GO:0071397;GO:0036315;GO:0070723;GO:0036314" "response to sterol" 0.688620510404251
503 0.627084929779194 4 11 "GO:0071398" "cellular response to fatty acid" 0.855362671249045
-346 0.652225371174482 3 20 "GO:0071404;GO:0055094;GO:0071402" "response to lipoprotein particle" 0.868102782760402
-297 0.215053119072265 3 209 "GO:0071407" "cellular response to organic cyclic compound" 0.532300317816355
-2690 0.00942390671774812 2 11 "GO:0071415" "cellular response to purine-containing compound" 0.100153981799622
-179 0.395642233945535 4 272 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.70611704924513
-1780 0.142991420069465 2 8 "GO:0071418;GO:0071927;GO:0007211;GO:0071928" "cellular response to amine stimulus" 0.439307703950629
-1926 0.0208615688664839 4 17 "GO:0071420;GO:0034776" "response to histamine" 0.15454634385188
842 0.488461767899311 4 8 "GO:0071425" "hematopoietic stem cell proliferation" 0.77250277651211
219 0.612988577520861 2 63 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.84838050052316
1087 0.317071768389723 2 10 "GO:0071459" "protein localization to chromosome, centromeric region" 0.640514795058333
-1498 0.0575461433460356 4 19 "GO:0071467" "cellular response to pH" 0.267887219024648
-189 0.801280452771372 2 21 "GO:0071470" "cellular response to osmotic stress" 0.93023344947045
1911 0.141160002726919 5 7 "GO:0071472" "cellular response to salt stress" 0.435650563608551
3106 0.0167746452381063 3 7 "GO:0071476" "cellular hypotonic response" 0.139992938018143
78 0.811255962271107 4 112 "GO:0071478" "cellular response to radiation" 0.933556848935943
480 0.314209301976886 2 52 "GO:0071479" "cellular response to ionizing radiation" 0.638263553641407
134 0.834067036678619 2 29 "GO:0071480" "cellular response to gamma radiation" 0.94681062809075
1433 0.210881904381899 2 9 "GO:0071481" "cellular response to X-ray" 0.528883757008743
-402 0.342575001286147 2 66 "GO:0071482;GO:0034644" "cellular response to light stimulus" 0.662302324499609
-496 0.00629563966665985 3 369 "GO:0071495" "cellular response to endogenous stimulus" 0.0784878560025535
46 0.858046908777679 3 180 "GO:0071496" "cellular response to external stimulus" 0.957159993393429
-429 0.69314646643906 3 10 "GO:0071498" "cellular response to fluid shear stress" 0.886318634955314
-1880 0.221157816514408 4 5 "GO:0071500" "cellular response to nitrosative stress" 0.540739918812429
-480 0.588634627945969 5 15 "GO:0071526" "semaphorin-plexin signaling pathway" 0.834974066960283
-732 0.409389404702895 3 15 "GO:0071539;GO:1905508" "protein localization to centrosome" 0.7169573047319
611 0.66311047549189 3 6 "GO:0071550;GO:1903721;GO:1903719" "death-inducing signaling complex assembly" 0.872028109295625
3530 0.0215984695765638 2 5 "GO:0071554" "cell wall organization or biogenesis" 0.158467032219354
-337 0.597680095015794 2 29 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.840827791917052
-1814 0.025167818934233 2 18 "GO:0071577" "zinc ion transmembrane transport" 0.171872884534921
-2365 0.0515347241117155 3 8 "GO:0071578" "zinc ion import across plasma membrane" 0.251798783620902
-1229 0.311818047060901 5 8 "GO:0071603" "endothelial cell-cell adhesion" 0.635501358693589
-2134 0.00360356474678495 4 22 "GO:0071616;GO:0035384" "thioester biosynthetic process" 0.0523902874724889
-299 0.84569864582265 4 5 "GO:0071621" "granulocyte chemotaxis" 0.951426685114349
-1398 0.127933928271188 2 14 "GO:0071625" "vocalization behavior" 0.414709789758924
2337 0.0413628712982528 4 9 "GO:0071634" "regulation of transforming growth factor beta production" 0.220835668795756
1985 0.196374663033051 4 5 "GO:0071636" "positive regulation of transforming growth factor beta production" 0.51009911095721
287 0.825216186335799 5 7 "GO:0071637;GO:0071639" "regulation of monocyte chemotactic protein-1 production" 0.943360167899245
-960 0.200632522610652 5 21 "GO:0071674" "mononuclear cell migration" 0.515249686189728
-756 0.206822835942108 5 33 "GO:0071675" "regulation of mononuclear cell migration" 0.524914558057588
-2802 0.0682677499145061 5 5 "GO:0071676" "negative regulation of mononuclear cell migration" 0.291670569988023
-565 0.497830526378729 5 17 "GO:0071679" "commissural neuron axon guidance" 0.776097785698579
-354 0.265202550139811 2 118 "GO:0071695;GO:0021700" "developmental maturation" 0.588586312357481
-368 0.445410754118057 2 51 "GO:0071709" "membrane assembly" 0.740726228149327
1056 0.308098823244227 2 11 "GO:0071711" "basement membrane organization" 0.632117646473718
2504 0.0392955703237952 2 8 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.214401350785141
857 0.430142910835897 5 10 "GO:0071726;GO:0071221;GO:0071724;GO:0070339;GO:0071220;GO:0032493;GO:0071727;GO:0071725;GO:0034134" "response to bacterial lipopeptide" 0.728824190612325
-647 0.437553713917293 4 17 "GO:0071732;GO:0071731;GO:1902170" "response to nitric oxide" 0.735257100608736
-2246 0.0144771456883102 3 14 "GO:0071773;GO:0071772" "response to BMP" 0.130542964460431
-105 0.8736825300333 2 27 "GO:0071774" "response to fibroblast growth factor" 0.959584727642663
1165 0.369683119005249 2 7 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.688620510404251
488 0.728010639174454 2 6 "GO:0071800" "podosome assembly" 0.901428267845727
-43 0.972116045290839 4 8 "GO:0071816;GO:0045048" "tail-anchored membrane protein insertion into ER membrane" 0.993349548875263
566 0.0911416965518808 2 106 "GO:0071824" "protein-DNA complex subunit organization" 0.345899209805331
-1714 0.114748702276653 2 10 "GO:0071825;GO:0071827" "protein-lipid complex subunit organization" 0.394318267823408
1406 0.2470628548032 4 8 "GO:0071850" "mitotic cell cycle arrest" 0.568767812424036
1469 0.0978606296011685 3 15 "GO:0071869;GO:0071867" "response to monoamine" 0.360603525109137
2047 0.0482490397361029 3 11 "GO:0071870;GO:0071868" "cellular response to catecholamine stimulus" 0.242604196095592
-2792 0.00115956913760967 2 16 "GO:0071880;GO:0071875" "adrenergic receptor signaling pathway" 0.025018101256647
-20 0.960132845264627 3 74 "GO:0071897" "DNA biosynthetic process" 0.989406076320413
-208 0.339267395793696 2 255 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.659285058816622
-198 0.638467905161104 3 67 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.86186216543921
417 0.701526417029932 6 10 "GO:0071907" "determination of digestive tract left/right asymmetry" 0.889040510543797
352 0.771907921004055 6 8 "GO:0071910;GO:0035469" "determination of liver left/right asymmetry" 0.915880177492017
-1700 0.161642483921102 3 8 "GO:0071922;GO:1905634" "regulation of protein localization to chromatin" 0.465475752900344
-647 0.644839203217958 8 6 "GO:0071947" "protein deubiquitination involved in ubiquitin-dependent protein catabolic process" 0.866325059768226
-359 0.74137817373345 2 10 "GO:0072001" "renal system development" 0.905010714426171
-2772 0.0155197549816176 3 9 "GO:0072044" "collecting duct development" 0.135171135503345
-707 0.120987218636731 4 57 "GO:0072073" "kidney epithelium development" 0.402297401870904
-1460 0.0716395489517176 2 18 "GO:0072080;GO:0061326;GO:0072009" "renal tubule development" 0.299716468586115
-1200 0.0274587997589944 2 40 "GO:0072089" "stem cell proliferation" 0.179714054963046
-29 0.973630005079561 3 15 "GO:0072091" "regulation of stem cell proliferation" 0.993816091994518
-113 0.905694987107086 3 13 "GO:0072132" "mesenchyme morphogenesis" 0.972957506834895
-2802 0.00111153436694404 2 16 "GO:0072137;GO:0010463;GO:0043931;GO:0072307;GO:0072182;GO:2000696" "mesenchymal cell proliferation" 0.0243148142769009
-2281 0.078976157227209 2 7 "GO:0072148" "epithelial cell fate commitment" 0.318942173417575
-532 0.310475332564163 2 43 "GO:0072164;GO:0072163;GO:0001657" "mesonephric epithelium development" 0.634702463913395
-2048 0.0594683671548676 2 10 "GO:0072177;GO:0072176" "nephric duct development" 0.273624553324431
-3717 0.00805357642169777 2 6 "GO:0072205" "metanephric collecting duct development" 0.0922763078324718
-1387 0.366599892915338 2 5 "GO:0072218;GO:0072021" "metanephric ascending thin limb development" 0.687696882974693
-1078 0.406454608785771 6 7 "GO:0072234;GO:0072170;GO:0072243;GO:0072207" "metanephric epithelium development" 0.71524334743157
-719 0.037235551123579 3 100 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.208457321159847
-119 0.802889291373601 2 52 "GO:0072331" "signal transduction by p53 class mediator" 0.930247323103545
288 0.681901785758715 2 24 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.882977785067122
-708 0.230041247877876 5 34 "GO:0072337" "modified amino acid transport" 0.552236780778411
1281 0.263543489583779 2 9 "GO:0072344;GO:1990116" "rescue of stalled ribosome" 0.587101833231191
-1240 0.0521163400890341 3 29 "GO:0072348" "sulfur compound transport" 0.252910307370676
-689 0.469791347952602 3 13 "GO:0072350" "tricarboxylic acid metabolic process" 0.758890790871236
338 0.712617521991191 3 14 "GO:0072376" "protein activation cascade" 0.895033969008075
-911 0.0611910929800539 4 50 "GO:0072384" "organelle transport along microtubule" 0.276412920010282
-1737 0.258219120283692 2 5 "GO:0072385" "minus-end-directed organelle transport along microtubule" 0.581555069734309
-2000 0.0997530801197037 5 8 "GO:0072386;GO:0072383" "plus-end-directed organelle transport along microtubule" 0.363122730019723
864 0.12646649462832 5 37 "GO:0072422;GO:0072401;GO:0072395" "signal transduction involved in DNA damage checkpoint" 0.412106335944008
144 0.91170492334512 4 7 "GO:0072423;GO:0072402;GO:0072396" "response to DNA integrity checkpoint signaling" 0.974616688417577
690 0.452342070039897 2 14 "GO:0072425" "signal transduction involved in G2 DNA damage checkpoint" 0.744668526455397
-697 0.650296018358885 2 5 "GO:0072429" "response to intra-S DNA damage checkpoint signaling" 0.86773473220721
722 0.313960750993874 3 23 "GO:0072431;GO:1902400;GO:1902402;GO:1902403;GO:0072413" "signal transduction involved in mitotic cell cycle checkpoint" 0.638263553641407
-271 0.846682883791868 6 6 "GO:0072488" "ammonium transmembrane transport" 0.951428317511002
265 0.827658090696294 3 8 "GO:0072520" "seminiferous tubule development" 0.945001983371785
562 0.464851509730299 2 20 "GO:0072525;GO:0072524" "pyridine-containing compound metabolic process" 0.756083780886631
1280 0.0125890361646371 2 45 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.119925798140948
1305 0.254653027349369 3 9 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.578049870370652
-459 0.765403543637546 2 5 "GO:0072578" "neurotransmitter-gated ion channel clustering" 0.913776570446844
907 0.262739020613415 2 18 "GO:0072583" "clathrin-dependent endocytosis" 0.585862138932697
1332 0.00155239695747676 2 67 "GO:0072593" "reactive oxygen species metabolic process" 0.0290119595091977
952 3.01788180464162e-05 3 231 "GO:0072594" "establishment of protein localization to organelle" 0.00182813993935021
2051 0.00930015648540404 2 19 "GO:0072595" "maintenance of protein localization in organelle" 0.100098495201672
1873 0.00149948319816334 3 34 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.0285687827069427
206 0.319257194194216 2 282 "GO:0072657" "protein localization to membrane" 0.641375317512658
-242 0.384277847525824 2 155 "GO:0072659;GO:1990778" "protein localization to cell periphery" 0.700969333572103
-1444 0.234472983479538 4 8 "GO:0072660;GO:0072658" "maintenance of protein location in membrane" 0.555359797895438
584 0.155924026982603 2 70 "GO:0072665" "protein localization to vacuole" 0.457035376856575
-1168 0.220523945989621 6 13 "GO:0072676" "lymphocyte migration" 0.540443799170622
-1397 0.363429007863077 2 5 "GO:0072678" "T cell migration" 0.685285342642056
-892 0.234306837559133 2 21 "GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.555359797895438
-1989 0.0672347923819231 4 10 "GO:0072711;GO:0072710" "response to hydroxyurea" 0.289593795810927
-783 0.519337550418462 2 8 "GO:0072718;GO:0072719" "response to cisplatin" 0.788237800740139
645 0.645863021167021 5 6 "GO:0075044;GO:0075071;GO:0052040" "positive regulation by symbiont of host autophagy" 0.866363860821442
-603 0.389997315146484 5 24 "GO:0075713;GO:0019043;GO:0044826" "establishment of integrated proviral latency" 0.704679661211142
-862 0.331532665384123 4 15 "GO:0075732;GO:0075733;GO:0046794;GO:0044766;GO:1902579" "transport of virus" 0.65161890346921
900 0.295098922794506 2 16 "GO:0080009" "mRNA methylation" 0.618333663061659
-573 0.709337064303163 2 5 "GO:0080111" "DNA demethylation" 0.893764701021985
196 0.155914469565374 2 655 "GO:0080134" "regulation of response to stress" 0.457035376856575
310 0.0846260291496391 4 376 "GO:0080135" "regulation of cellular response to stress" 0.330300889398819
-1273 0.266498302965492 2 9 "GO:0080182" "histone H3-K4 trimethylation" 0.590067704551054
-840 0.584573387364873 9 5 "GO:0085020" "protein K6-linked ubiquitination" 0.832667556858634
-2503 0.00201113107302511 2 18 "GO:0086001" "cardiac muscle cell action potential" 0.0359773269829941
-4167 5.79020604031502e-07 2 17 "GO:0086010" "membrane depolarization during action potential" 6.67285940011914e-05
-1222 0.426665526028654 4 5 "GO:0086014;GO:0086066;GO:0036309;GO:0036371;GO:0098910;GO:0098907" "atrial cardiac muscle cell to AV node cell communication" 0.727533240882494
-2789 0.0102783062573508 4 10 "GO:0086015;GO:0086070" "SA node cell to atrial cardiac muscle cell communication" 0.104665941952549
-4726 0.000273866512944227 2 7 "GO:0086016;GO:0086027;GO:0086019;GO:0086067;GO:0086045;GO:0086018" "AV node cell action potential" 0.009514847600452
-3174 0.00899302799721656 3 8 "GO:0086036" "regulation of cardiac muscle cell membrane potential" 0.0979079660987287
-3068 0.0115728861275961 2 8 "GO:0086046;GO:0086012" "membrane depolarization during cardiac muscle cell action potential" 0.113683756658818
-2575 0.00273672506705528 2 16 "GO:0086065" "cell communication involved in cardiac conduction" 0.0436858984521493
-2457 0.00563478398260136 2 15 "GO:0086091;GO:0086002" "regulation of heart rate by cardiac conduction" 0.0718601114011122
-1388 0.0479592932957339 2 24 "GO:0089718;GO:0043090" "amino acid import" 0.242102201733272
-256 0.832876494065316 2 8 "GO:0090030;GO:0046885" "regulation of hormone biosynthetic process" 0.946222994580096
497 0.723283808472052 2 6 "GO:0090037;GO:0090036" "regulation of protein kinase C signaling" 0.9002939923684
-272 0.675361352332432 7 28 "GO:0090049" "regulation of cell migration involved in sprouting angiogenesis" 0.879615094105242
-1885 0.0573906149781673 4 12 "GO:0090050" "positive regulation of cell migration involved in sprouting angiogenesis" 0.267887219024648
1441 0.146428197050353 7 12 "GO:0090051;GO:0043537" "negative regulation of blood vessel endothelial cell migration" 0.443183894178498
-387 0.0621479551203089 2 281 "GO:0090066" "regulation of anatomical structure size" 0.27966579804139
1485 0.333971071419617 5 5 "GO:0090071;GO:0090069" "regulation of ribosome biogenesis" 0.654505728933094
683 0.277068512363097 2 30 "GO:0090073;GO:0043496" "regulation of protein homodimerization activity" 0.599727648305899
-2640 0.00111961216420805 2 18 "GO:0090075" "relaxation of muscle" 0.0243786519625946
-464 0.491634658107043 2 26 "GO:0090084;GO:0090083" "regulation of inclusion body assembly" 0.772522035103352
-151 0.874222718368407 3 13 "GO:0090085" "regulation of protein deubiquitination" 0.959584727642663
-317 0.254254470803309 3 155 "GO:0090090;GO:0030178" "negative regulation of Wnt signaling pathway" 0.577943976432241
-28 0.927185683011359 3 123 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.979069786638963
-76 0.876544642669617 4 50 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.959584727642663
-178 0.651727217216649 2 76 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.867780930747599
-2383 0.00556029346188957 2 16 "GO:0090102" "cochlea development" 0.0713076655101734
-1027 0.0531297985021738 2 42 "GO:0090103;GO:0090177;GO:0042249;GO:0043932;GO:0033690;GO:0033688" "cochlea morphogenesis" 0.256161528492624
2700 0.0542856546807613 3 6 "GO:0090110" "COPII-coated vesicle cargo loading" 0.258688177577552
269 0.8045847311673 2 10 "GO:0090129;GO:0090128" "regulation of synapse maturation" 0.930247323103545
-21 0.981460464745576 2 14 "GO:0090136" "epithelial cell-cell adhesion" 0.995326178854084
-68 0.941199755263719 4 14 "GO:0090140" "regulation of mitochondrial fission" 0.984292936569231
171 0.895316416873537 2 7 "GO:0090141" "positive regulation of mitochondrial fission" 0.969175589820658
3425 0.025797113589483 2 5 "GO:0090148" "membrane fission" 0.174629458037689
730 0.0172503408766999 5 127 "GO:0090150" "establishment of protein localization to membrane" 0.14114250012035
2718 0.0363679348358632 3 7 "GO:0090160" "Golgi to lysosome transport" 0.205057866467128
-551 0.612321422090676 6 10 "GO:0090161" "Golgi ribbon formation" 0.848046879026678
-1801 0.0041315680325402 4 30 "GO:0090162" "establishment of epithelial cell polarity" 0.0584646833482903
112 0.893627050546887 4 17 "GO:0090169" "regulation of spindle assembly" 0.968437571980285
-1470 0.000433994467120857 2 68 "GO:0090175" "regulation of establishment of planar polarity" 0.0130612984531596
-1318 0.166643514614313 7 13 "GO:0090178" "regulation of establishment of planar polarity involved in neural tube closure" 0.470909624806568
-2663 0.040291721508288 3 7 "GO:0090179" "planar cell polarity pathway involved in neural tube closure" 0.217575296144755
-667 0.41014509940536 2 18 "GO:0090181" "regulation of cholesterol metabolic process" 0.7169573047319
837 0.288306920532325 3 19 "GO:0090199" "regulation of release of cytochrome c from mitochondria" 0.612743457916714
1097 0.289760065179821 2 11 "GO:0090200" "positive regulation of release of cytochrome c from mitochondria" 0.613128664565452
479 0.693298132231712 5 8 "GO:0090201" "negative regulation of release of cytochrome c from mitochondria" 0.886318634955314
-1810 0.19684861889718 6 6 "GO:0090205" "positive regulation of cholesterol metabolic process" 0.510664825027656
-12 0.98616580524135 3 25 "GO:0090207" "regulation of triglyceride metabolic process" 0.995326178854084
-501 0.514242556684572 2 20 "GO:0090208;GO:0010867;GO:0010866" "regulation of triglyceride biosynthetic process" 0.786341773571069
0 1 5 5 "GO:0090235" "regulation of metaphase plate congression" 1
567 0.712149874657008 6 5 "GO:0090239" "regulation of histone H4 acetylation" 0.894684434393609
-208 0.684498717289146 2 45 "GO:0090245;GO:0044335;GO:0044340;GO:0021587;GO:0071542;GO:0060059;GO:0035261;GO:0030917;GO:0034392;GO:0034391;GO:0014033;GO:0090009;GO:0090118;GO:0021794;GO:0060535;GO:0090244" "cerebellum morphogenesis" 0.884563076036656
-2424 0.0343217102129163 2 9 "GO:0090251" "protein localization involved in establishment of planar polarity" 0.199226143434926
-1013 0.000949534407268956 2 127 "GO:0090257" "regulation of muscle system process" 0.0224327503717291
312 0.838975698616686 3 5 "GO:0090258" "negative regulation of mitochondrial fission" 0.948817658201015
-734 0.117364352097838 2 54 "GO:0090263" "positive regulation of canonical Wnt signaling pathway" 0.397239658783871
1814 0.0409670965162465 4 15 "GO:0090266;GO:0090231;GO:1903504" "regulation of spindle checkpoint" 0.220073797394576
-160 0.901936580768401 4 7 "GO:0090270" "regulation of fibroblast growth factor production" 0.972911218296234
-1012 0.0375744688045425 5 50 "GO:0090277;GO:0032024" "positive regulation of peptide hormone secretion" 0.209362458846065
-713 0.309854282704853 2 24 "GO:0090278" "negative regulation of peptide hormone secretion" 0.634528286856509
-2335 0.00509153060888023 3 17 "GO:0090279" "regulation of calcium ion import" 0.0671996707456958
-1374 0.327459080797504 4 6 "GO:0090280" "positive regulation of calcium ion import" 0.649284161463788
-2 0.99374945358435 2 150 "GO:0090287" "regulation of cellular response to growth factor stimulus" 0.998822839435451
-102 0.819718424815591 2 59 "GO:0090288" "negative regulation of cellular response to growth factor stimulus" 0.940089698362541
1626 0.246413480417253 2 6 "GO:0090296;GO:0090298" "regulation of mitochondrial DNA replication" 0.568767812424036
1126 0.133564882674858 2 21 "GO:0090303;GO:1903036" "positive regulation of response to wounding" 0.423837522255678
568 0.0628633969578872 4 128 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.280746267132341
3521 0.0219347297046658 3 5 "GO:0090306" "spindle assembly involved in meiosis" 0.159823374656881
432 0.450829377671341 2 36 "GO:0090307" "mitotic spindle assembly" 0.743254992846157
-20 0.989558523872324 3 5 "GO:0090309;GO:0090308" "positive regulation of DNA methylation-dependent heterochromatin assembly" 0.996862049166501
-164 0.839390159921355 4 18 "GO:0090314;GO:0090313" "regulation of protein targeting to membrane" 0.949059226041733
251 0.434818799085849 3 115 "GO:0090316;GO:0032388" "positive regulation of intracellular transport" 0.732709994893237
-124 0.872233633408979 2 20 "GO:0090317" "negative regulation of intracellular protein transport" 0.959431184155615
1174 0.402687720291678 4 6 "GO:0090322" "regulation of superoxide metabolic process" 0.712888526930752
536 0.202399390559666 3 67 "GO:0090329" "regulation of DNA-dependent DNA replication" 0.518296761824016
-640 0.502043367017221 4 13 "GO:0090331;GO:0010544;GO:0034111;GO:0090330" "negative regulation of platelet activation" 0.777500789628439
1502 0.284161638419965 2 6 "GO:0090335" "regulation of brown fat cell differentiation" 0.607265373828283
353 0.745626944407672 2 10 "GO:0090382" "phagosome maturation" 0.905239992563132
-2150 0.0302073655107718 2 12 "GO:0090385" "phagosome-lysosome fusion" 0.188546634132625
-424 0.656844561981258 2 13 "GO:0090394" "negative regulation of excitatory postsynaptic potential" 0.86952561876014
-693 0.419981750605064 3 16 "GO:0090398" "cellular senescence" 0.722959261207858
-351 0.734603696820831 2 11 "GO:0090399" "replicative senescence" 0.902984419292758
105 0.586651656066069 2 327 "GO:0090407" "organophosphate biosynthetic process" 0.833412229378285
1118 0.425377857934581 4 6 "GO:0090435" "protein localization to nuclear envelope" 0.726386114470869
944 0.437050466012103 2 8 "GO:0090481;GO:0015780" "nucleotide-sugar transmembrane transport" 0.734898025589746
1121 0.0097869913879354 2 63 "GO:0090501" "RNA phosphodiester bond hydrolysis" 0.101634141336252
1071 0.143970430869788 2 22 "GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.439728691570619
502 0.598419982515514 3 13 "GO:0090503" "RNA phosphodiester bond hydrolysis, exonucleolytic" 0.841241817955077
-2225 0.0866788842097925 2 7 "GO:0090557" "establishment of endothelial intestinal barrier" 0.335153623478944
-558 0.645982744408754 2 8 "GO:0090598" "male anatomical structure morphogenesis" 0.866363860821442
-603 0.171771651822645 5 61 "GO:0090630" "activation of GTPase activity" 0.47807665213721
2180 0.120096434828742 2 6 "GO:0090646" "mitochondrial tRNA processing" 0.401508052931501
-870 0.423444779654919 2 10 "GO:0090657;GO:0061820" "telomeric loop disassembly" 0.725427530755457
-1308 0.0524464025914078 4 26 "GO:0095500;GO:0098926" "postsynaptic signal transduction" 0.253643042215355
-278 0.738786990426141 3 17 "GO:0097009" "energy homeostasis" 0.904366074203687
-909 0.516949417963533 2 6 "GO:0097021;GO:0007497" "lymphocyte migration into lymphoid organs" 0.786877898356272
827 0.470538618722359 6 9 "GO:0097028" "dendritic cell differentiation" 0.758988392343993
3254 0.0203509209016179 2 6 "GO:0097039" "protein linear polyubiquitination" 0.153362202966738
917 0.513419002722267 3 6 "GO:0097051" "establishment of protein localization to endoplasmic reticulum membrane" 0.786121149371644
-544 0.394755802233625 5 29 "GO:0097061;GO:0099173;GO:0106027" "postsynapse organization" 0.705970170320945
1342 0.301554882713639 2 7 "GO:0097064" "ncRNA export from nucleus" 0.625207029759519
-472 0.68031558487786 4 9 "GO:0097065" "anterior head development" 0.881890572989819
239 0.825676874087971 4 10 "GO:0097066" "response to thyroid hormone" 0.943488084659169
-1347 0.380585960441139 2 5 "GO:0097067" "cellular response to thyroid hormone stimulus" 0.698112663231155
328 0.815347721877753 4 6 "GO:0097068;GO:1904386" "response to L-phenylalanine derivative" 0.936440929964118
-314 0.809056845502314 4 7 "GO:0097084" "vascular associated smooth muscle cell development" 0.932616149060364
-1342 0.241419557932025 2 9 "GO:0097094" "craniofacial suture morphogenesis" 0.562518136623602
-273 0.722808833173102 2 20 "GO:0097104;GO:0001941" "postsynaptic membrane organization" 0.9002939923684
-74 0.902898609139585 2 32 "GO:0097105;GO:0097090" "presynaptic membrane organization" 0.972911218296234
-87 0.942914063681115 2 8 "GO:0097106;GO:0099084" "postsynaptic density organization" 0.984292936569231
164 0.915016707653536 4 5 "GO:0097107;GO:0098698" "postsynaptic specialization assembly" 0.975759823459845
-1037 0.124314764773127 2 26 "GO:0097120" "receptor localization to synapse" 0.408759404003497
-758 0.42659031912418 3 13 "GO:0097150" "neuronal stem cell population maintenance" 0.727533240882494
-2068 0.140511318684819 3 6 "GO:0097151;GO:0098828" "modulation of inhibitory postsynaptic potential" 0.434944448255149
-184 0.895538756646983 7 6 "GO:0097155" "fasciculation of sensory neuron axon" 0.969175589820658
636 0.504774336253668 2 13 "GO:0097164" "ammonium ion metabolic process" 0.779654321298158
1499 0.248338680717841 7 7 "GO:0097178" "ruffle assembly" 0.570442521337773
-2542 0.098031251888946 5 5 "GO:0097185;GO:0097184;GO:0035874;GO:0120126" "cellular response to copper ion starvation" 0.360603525109137
-223 0.482110945113755 4 118 "GO:0097190" "apoptotic signaling pathway" 0.767459599339252
-402 0.438464927074821 2 44 "GO:0097191" "extrinsic apoptotic signaling pathway" 0.735705532822631
-174 0.866902661580705 3 11 "GO:0097192;GO:0038034" "signal transduction in absence of ligand" 0.957707351012557
186 0.648434639177133 2 71 "GO:0097193" "intrinsic apoptotic signaling pathway" 0.866964818933773
-2077 0.0363085820251866 2 12 "GO:0097194" "execution phase of apoptosis" 0.204967801755086
2337 0.128226817765512 7 5 "GO:0097201" "negative regulation of transcription from RNA polymerase II promoter in response to stress" 0.414752420801864
-1402 0.221112608119719 3 9 "GO:0097202" "activation of cysteine-type endopeptidase activity" 0.540739918812429
1188 0.43957927366016 2 5 "GO:0097205" "renal filtration" 0.736529102143353
-1032 0.342099851853499 3 10 "GO:0097237" "cellular response to toxic substance" 0.662196558790571
399 0.727503192197681 2 9 "GO:0097242" "amyloid-beta clearance" 0.901380427784634
815 0.431671108941669 2 11 "GO:0097264" "self proteolysis" 0.729226310242898
856 0.541930967929845 2 6 "GO:0097284" "hepatocyte apoptotic process" 0.803120818906962
712 0.379484030173907 2 18 "GO:0097300;GO:0070265" "necrotic cell death" 0.697146983892578
-207 0.534598886693986 4 107 "GO:0097305" "response to alcohol" 0.797593855266525
-857 0.0625428925888809 4 56 "GO:0097306" "cellular response to alcohol" 0.279821162312804
-70 0.96349251269171 2 5 "GO:0097327" "response to antineoplastic agent" 0.990320235472771
1382 0.0593504454676817 3 22 "GO:0097352" "autophagosome maturation" 0.273591077887606
-492 0.725601325119323 5 6 "GO:0097374" "sensory neuron axon guidance" 0.901042381389961
-698 0.481512510052074 3 12 "GO:0097384;GO:0008611;GO:0046504;GO:1901503" "cellular lipid biosynthetic process" 0.767459599339252
30 0.970888679530619 2 17 "GO:0097421" "liver regeneration" 0.993334106091352
3468 0.00141864074742769 5 10 "GO:0097428" "protein maturation by iron-sulfur cluster transfer" 0.0280268769312583
